,time,BlkCnt,CapMrktCurUSD,DiffMean,FeeMeanUSD,FlowInExUSD,HashRate,NDF,ROI30d
381,2016-08-14,6034,934446262.153256,59899407846695.2,0.0067152590707989,1991621.91964572,4.18299507517116,0.818999563197,-6.11094669660451
382,2016-08-15,6090,926417786.43457,59513861569381.0,0.0071636749070088,1573782.77012407,4.19508581760044,0.818294284564,-4.77164044104186
383,2016-08-16,6054,926812197.377209,61567314128600.1,0.0071051803344456,1071434.58866718,4.31487301338941,0.817464038741,-0.85950490431087
384,2016-08-17,6009,897376783.217608,61462888119906.6,0.00690969296281,3541644.32370856,4.27429342451818,0.817085772244,-2.53854426541707
385,2016-08-18,6100,894045572.337039,61110173225301.9,0.0081155114584715,1430893.07980987,4.31578215031399,0.816378305175,-7.86791759136971
386,2016-08-19,6014,893499879.499762,62459105280757.6,0.0074645592357114,1321041.57937835,4.34859723329121,0.816312836556,-14.0536233922927
387,2016-08-20,6055,939522269.281985,63447188528481.0,0.007273974293321,1098337.51615658,4.44751090547587,0.816611015786,-11.3775413887729
388,2016-08-21,6084,928749318.354859,63102927461072.7,0.0076129949379058,1485689.33225417,4.44616382590527,0.816641368953,-24.7107017476761
389,2016-08-22,6078,922915913.186588,64445867907624.9,0.0074940207481065,6894373.99912026,4.53609695933003,0.816028880469,-23.2429204313532
390,2016-08-23,6015,915916205.619175,65758103112503.1,0.0163786464075735,1955440.81415976,4.57962841464893,0.816209940893,-13.535720790446
391,2016-08-24,6053,917711248.324579,65492730197363.9,0.0070591943320169,892508.78928945,4.58810731869158,0.815467119198,-20.4056849689977
392,2016-08-25,6094,944968738.867375,67337962999723.6,0.0073859128842923,1968037.39325993,4.75065372034176,0.814634179556,-5.21909803330009
393,2016-08-26,6006,940374657.054367,70034672663921.7,0.0075310798748762,1199695.8676293,4.86813530902708,0.81460783981,-13.6438000623604
394,2016-08-27,6076,932759206.629685,69019820278747.6,0.0066676141854834,1577254.23805996,4.85363022865898,0.815603940442,-13.2245851474706
395,2016-08-28,6035,918376298.658106,68797829802067.0,0.0066463926410497,1517689.60830135,4.80525645359037,0.814998070349,-14.5278522699746
396,2016-08-29,6014,914640505.285371,68147882283449.5,0.0070807526364679,3499698.82547029,4.74395350865245,0.814780014164,-12.4662113167421
397,2016-08-30,6026,939441536.593887,68219697735023.2,0.0077226747395459,1463109.23724806,4.75749382317859,0.814626906652,-5.81887695264105
398,2016-08-31,6073,969501612.362218,69058725654723.7,0.0075943084351737,2048276.33698291,4.85514817205046,0.814351837594,5.44648639143244
399,2016-09-01,5989,1012422189.1315,70595857020692.0,0.0080983393920429,4604351.28864085,4.89330808135183,0.813344973791,44.9927783353273
400,2016-09-02,6088,1014999264.08935,70130151569578.9,0.0099105987876697,2433210.70207422,4.94448639142905,0.813836426081,15.1760343268952
401,2016-09-03,5949,994690589.622483,68510100107468.1,0.0072178159639623,1982023.90861797,4.71794187282013,0.813227928244,5.63023377701533
402,2016-09-04,6023,983126836.827866,65871410022756.4,0.0120466879527664,2515450.59030073,4.59303689176216,0.813278420555,5.24022893060632
403,2016-09-05,6076,985375684.357076,67661361367206.7,0.0079002020165266,1388633.29187446,4.75815539729103,0.812712621276,7.13319046224553
404,2016-09-06,5993,981715794.401616,68158019829501.2,0.0079714315492147,1243353.53196968,4.72945763109992,0.8116340173,6.37364645504468
405,2016-09-07,6118,970411606.708185,68604908925659.5,0.0081363471485788,1257770.80194456,4.86321128144277,0.811393576793,2.44490594596444
406,2016-09-08,6016,956001680.690079,68487010668140.5,0.0084003356895092,3049527.33871436,4.76903645715287,0.811420009695,-7.289057817283
407,2016-09-09,6074,977351430.442242,68267961806404.1,0.0090606392003927,1004025.39592048,4.79878849528667,0.810960782976,-3.59056828049683
408,2016-09-10,5999,1018889028.65586,69729338832157.1,0.0077674872155934,1300865.07200904,4.84210216283969,0.810395005275,3.80956688758521
409,2016-09-11,6093,978287213.778543,71177645474007.0,0.0076812430570786,3226949.02677008,5.02141461475166,0.809979008321,-1.14824384659728
410,2016-09-12,6063,998832796.733934,71225398356074.8,0.0092405077406588,2644471.57347586,4.99911270055837,0.809404964824,2.81423330552199
411,2016-09-13,6003,1001980227.25139,71654132181855.0,0.0085172391784541,2059512.3719236,4.98046463104647,0.808688905081,5.99706569902928
412,2016-09-14,6091,1001196046.1775,72546107767733.5,0.0080350269048414,1618818.5640768,5.11550605916098,0.808373369546,6.83220453262247
413,2016-09-15,6031,1006209481.8211,73116164184274.5,0.0082454436567295,1543367.14015928,5.10514427677885,0.807601268967,7.32175912178866
414,2016-09-16,6065,1059502238.46774,72645356475324.4,0.0102838588734125,15871642.0929782,5.10022161631953,0.807514031187,16.7128895502154
415,2016-09-17,6044,1076993125.81408,75420715213750.3,0.0096400655665948,2131754.74728228,5.27600141270699,0.806736435795,19.0831423915906
416,2016-09-18,5598,1046560679.8448,72224104055815.8,0.0097350092836637,1149275.69857653,4.67900907933885,0.805675528849,15.7925294106798
417,2016-09-19,6409,1096155072.29748,62900571466766.3,0.0088826896598495,2676209.00199681,4.6665840246262,0.806072101495,15.3365328271342
418,2016-09-20,6167,1238723151.17674,74757688262877.1,0.0089348081964046,4621072.80327425,5.33729989959938,0.806373629753,31.8501844243392
419,2016-09-21,6062,1159527330.95928,77929117021431.6,0.0093264272626737,4088162.22486344,5.46815599188331,0.807463668612,24.2014995307026
420,2016-09-22,5746,1111634633.93816,71323356954973.0,0.015825419462485,4270881.62482055,4.74283730011714,0.806817888361,19.9828643781509
421,2016-09-23,6226,1126653094.8648,72669784730825.9,0.0186126912120181,1654951.80555599,5.23878876606128,0.806142744402,21.3636571537829
422,2016-09-24,5877,1092689896.40513,74210960201205.4,0.0212041001330457,3218408.67627464,5.04843477519546,0.805798991974,14.308828446234
423,2016-09-25,6267,1103608395.33698,75467953969813.3,0.0226943520919122,5400413.60592636,5.47393387478411,0.806491515247,16.0120967376803
424,2016-09-26,5843,1085180192.00691,75443249396426.8,0.0341813746315945,1370102.09694941,5.1021550880836,0.805927396048,15.0070226498847
425,2016-09-27,6053,1105549104.96809,71521862268249.1,0.0275689546554389,1346799.49089834,5.01187182825732,0.805516706755,18.9965957524322
426,2016-09-28,6106,1124570944.69963,81378594783266.5,0.0212027576962984,2814413.55104027,5.75298549239031,0.805564521638,21.5382758848013
427,2016-09-29,6126,1109387427.54176,83711044710374.8,0.0134140184819549,978460.225399881,5.93595689652391,0.804149175902,16.7319543869632
428,2016-09-30,6008,1120467013.00441,83323439950597.6,0.014896264298755,3761676.58339321,5.7975294065286,0.803944677365,14.2434693554132
429,2016-10-01,5780,1119040479.97009,76304363076684.4,0.022792989801364,783931.723404066,5.10426912780451,0.803882794022,9.25789678967224
430,2016-10-02,6068,1123451082.00906,76005234648818.7,0.0227378587820401,2139350.63719446,5.34054200192698,0.80451727101,9.40616342410048
431,2016-10-03,6204,1142215245.48237,81560785541694.8,0.0186704285483894,1256457.33464588,5.85598019208663,0.804224365005,13.5026524223015
432,2016-10-04,6077,1127879262.43958,86513687351610.5,0.0200771996977226,1701923.14815013,6.08885758705894,0.804567825022,13.3966021343094
433,2016-10-05,5817,1107781684.74794,80800228891787.5,0.0201229748820224,2612711.85943588,5.43987094394568,0.803750371582,11.1211432152041
434,2016-10-06,5953,1090382375.15991,83821398443637.2,0.0175683409899865,2441202.99947763,5.77877734770228,0.80379328193,9.78258620854319
435,2016-10-07,5887,1075385297.09738,69907877300574.0,0.0155537748956585,1446594.06601328,4.76341138639754,0.803615253482,9.52881952135771
436,2016-10-08,6200,1037953257.87485,76211065299683.8,0.0183150866195677,3295003.35048309,5.46910691802389,0.803931884405,7.30498876611392
437,2016-10-09,6049,1024986695.08967,84950653919290.9,0.0165096062419759,2523840.98700694,5.94688992307276,0.804883556891,3.64873513133743
438,2016-10-10,6041,998870548.066666,86426737611392.7,0.0143135582805648,2419926.54471539,6.04354792040396,0.805819750962,-3.11107807392372
439,2016-10-11,6050,998534050.706571,89686038468289.6,0.0112333685538545,3131419.26279141,6.28007833091802,0.806222464323,0.876409104754134
440,2016-10-12,5910,1004173165.03849,84156427637319.4,0.0174180371840015,2338202.62858377,5.75595910490219,0.805598439335,-0.641162022567381
441,2016-10-13,6114,1015794259.34571,82197610286997.2,0.0417824866610556,5529678.5627707,5.81600777457508,0.805689327197,0.189978352207941
442,2016-10-14,6079,1011634226.9358,91991159868762.4,0.0213257546762924,1075549.18002242,6.47312065483859,0.805610728483,-0.142181665535561
443,2016-10-15,6027,1016449742.37691,95454493863866.3,0.0245389566146311,670837.112320987,6.65989857499402,0.805835380425,-0.166334815657559
444,2016-10-16,6055,1017241693.84375,95167930108960.9,0.0229038591127135,1258862.00752065,6.67006238717786,0.805156665152,-5.11442204063738
445,2016-10-17,5959,1018234615.15303,92157415719447.5,0.0224525558857887,1055764.69970392,6.35561027475308,0.804833585481,-6.56411827405224
446,2016-10-18,6119,1068093309.62517,92931573004157.3,0.023423661494762,2758755.48347081,6.58187311754109,0.804863262938,0.857034951000444
447,2016-10-19,5774,1021038134.51267,92357987224807.7,0.0288976871527993,777499.562023039,6.17216716153053,0.804446177904,-7.94672386069197
448,2016-10-20,6298,1027411601.61521,92824518156323.8,0.0152578868257301,1636365.11550751,6.76530967754686,0.803924071228,-18.034509531547
449,2016-10-21,6097,1029455280.30895,102155718327211.0,0.0087748712196368,1380675.91494038,7.20823746047343,0.80292510316,-12.2617326976483
450,2016-10-22,6041,1026595005.57968,103793607749487.0,0.0088194743542122,1953629.22069923,7.25686592977,0.803777100318,-8.73567259827484
451,2016-10-23,5993,1019567217.29347,102340545721114.0,0.008913675281762,1192118.07995499,7.09947844263351,0.803358403784,-10.5651661615922
452,2016-10-24,6065,1017342805.97028,101691239939388.0,0.0110284771241846,1843613.66094682,7.14085505341205,0.803002973742,-7.98473418641101
453,2016-10-25,6028,966537734.032244,104668841926955.0,0.0102765698189539,3161678.51872587,7.30349187026056,0.802855347124,-13.4415887715745
